Date,Open,High,Low,Close,Volume
2021-03-16,226.2347458255093,229.854041015424,225.909204156804,227.6039581298828,28092200
2021-03-17,226.11025586249227,228.40823044727705,223.3143992028997,226.96241760253906,29562100
2021-03-18,222.6728724798709,224.23357884907625,220.53768345561124,220.91110229492188,34833000
2021-03-19,221.1983526613033,222.586704017824,219.59935327992318,220.5568389892578,46430700
2021-03-22,220.48027202322757,226.82839330995083,220.35579418679632,225.95709228515625,30127000
2021-03-23,227.39330671357888,230.8019538061581,226.99116443288878,227.47947692871094,31638400
2021-03-24,227.73800598232168,227.881623009937,225.31556804938333,225.44961547851562,25620100
2021-03-25,225.29639873083224,226.86667476830124,221.72498099263913,222.4622344970703,34061900
2021-03-26,221.70582606846494,226.64645599438444,221.70582606846494,226.4262237548828,25479900
2021-03-29,226.53158032328759,226.7326587860595,222.0218300204716,225.23898315429688,25227500
2021-03-30,223.60164152452802,223.908043971191,221.27495821173113,221.99307250976562,24792000
2021-03-31,223.00803456543431,228.93487436067073,222.51013782873864,225.74644470214844,43623500
2021-04-01,228.33162726205853,232.51583530133811,227.92948500151644,232.0466766357422,30338000
2021-04-05,232.4392400726803,239.333149299018,232.38179326413973,238.48098754882812,36910600
2021-04-06,237.08306201915883,238.7969551907756,236.38410146861867,237.3224334716797,22931900
2021-04-07,237.2745993768431,240.261950971943,236.68096274193906,239.27574157714844,22719800
2021-04-08,242.02370250858237,243.33545344847238,241.28643431291647,242.48329162597656,23625200
2021-04-09,242.11938435595957,245.10674942893144,241.70767255168053,244.9727020263672,24326800
2021-04-12,243.88123228080784,246.715396883333,243.7950474488846,245.03021240234375,27148700
2021-04-13,246.3228146667329,248.17075531097734,245.91107355136577,247.50050354003906,23837500
2021-04-14,246.53347828165147,247.82606086125276,244.31210399676016,244.72381591796875,23070900
2021-04-15,246.96434562701037,248.87931753907836,246.77286596789506,248.4676055908203,25627500
2021-04-16,248.43889525885467,249.9038476798962,246.64840110204327,249.65489196777344,24878600
2021-04-19,249.12820358261177,250.36336830219003,246.85896717650718,247.73983764648438,23209300
2021-04-20,246.8590078451978,249.13782883405526,245.92066119680084,247.28030395507812,19722900
2021-04-21,247.93138636220118,249.59740237748605,246.31323295097548,249.50164794921875,24030400
2021-04-22,249.14736906186104,250.65062876395623,244.77166660182715,246.23663330078125,25606200
2021-04-23,246.91647116846514,250.3921496973052,246.33238956883352,250.0474395751953,21462600
2021-04-26,250.5356822369883,251.2825198261504,249.10903806259762,250.4303436279297,19763300
2021-04-27,250.4591165703072,252.00068386501204,249.06119551820086,250.83255004882812,31014200
2021-04-28,245.192977920965,245.63344247617863,242.19605697041092,243.73760986328125,46903100
2021-04-29,244.59934473684103,245.21213510412278,238.41397963984036,241.77474975585938,40589000
2021-04-30,239.12248736573355,242.3204861426284,238.98843995023714,241.458740234375,30945100
2021-05-03,242.62691132381622,243.5365345797902,240.44384472962815,241.1523895263672,19626600
2021-05-04,240.30026043767865,240.53006233524917,235.31175199390108,237.2554473876953,32756100
